entry_sd,replicate,outer_seed,bootstrap_seed,method,estimate,estimated_se,covered,reject_half,converged,error
10,368,710006368,910012368,strict,0.666493007538504,0.0432696853395334,1,1,1,""
10,369,710006369,810012369,naive,0.620527832618128,0.03665017415473,1,1,1,""
10,369,710006369,910012369,strict,0.623814026800269,0.0358312460933365,1,1,1,""
10,370,710006370,810012370,naive,0.594960083306464,0.039482099962738,1,1,1,""
10,370,710006370,910012370,strict,0.586724160746772,0.0355605964610951,1,1,1,""
10,371,710006371,810012371,naive,0.689846172667041,0.0315671675211375,0,1,1,""
10,371,710006371,910012371,strict,0.689430876753447,0.033525784242449,0,1,1,""
10,372,710006372,810012372,naive,0.637475811686779,0.0315765857360214,1,1,1,""
10,372,710006372,910012372,strict,0.651233832949831,0.0407529858918886,1,1,1,""
10,373,710006373,810012373,naive,0.606229379499333,0.0333956019607202,1,1,1,""
10,373,710006373,910012373,strict,0.612055804395986,0.0372497345713905,1,1,1,""
10,374,710006374,810012374,naive,0.627815615816812,0.0445030490368694,1,1,1,""
10,374,710006374,910012374,strict,0.617502221660776,0.0519498141698496,1,1,1,""
10,375,710006375,810012375,naive,0.55970991042563,0.0334445863399786,1,0,1,""
10,375,710006375,910012375,strict,0.556117485132485,0.0425471044429299,1,0,1,""
10,376,710006376,810012376,naive,0.645293086988185,0.029421523308396,1,1,1,""
10,376,710006376,910012376,strict,0.63200861635034,0.0313693118297092,1,1,1,""
10,377,710006377,810012377,naive,0.60677528404611,0.0424709212596119,1,1,1,""
10,377,710006377,910012377,strict,0.612999297550163,0.039497017202945,1,1,1,""
10,378,710006378,810012378,naive,0.57353316081635,0.0385488405935956,1,0,1,""
10,378,710006378,910012378,strict,0.564563022133216,0.0367924115622856,1,0,1,""
10,379,710006379,810012379,naive,0.634644170724588,0.0297779334505098,1,1,1,""
10,379,710006379,910012379,strict,0.638028480112505,0.0343319597543413,1,1,1,""
10,380,710006380,810012380,naive,0.654700611176723,0.0317490607970414,1,1,1,""
10,380,710006380,910012380,strict,0.655800282246698,0.0315072468736913,1,1,1,""
10,381,710006381,810012381,naive,0.646698501995964,0.0443732837731649,1,1,1,""
10,381,710006381,910012381,strict,0.655637808832579,0.0307178986405422,1,1,1,""
10,382,710006382,810012382,naive,0.580203635551924,0.0325531604630004,1,1,1,""
10,382,710006382,910012382,strict,0.587069565529691,0.0373167544810496,1,1,1,""
10,383,710006383,810012383,naive,0.623335230873791,0.0339390054217317,1,1,1,""
10,383,710006383,910012383,strict,0.629438493103306,0.0373676946714235,1,1,1,""
10,384,710006384,810012384,naive,0.597166591392374,0.0417522719499214,1,1,1,""
10,384,710006384,910012384,strict,0.597439252749514,0.0419401798469484,1,1,1,""
10,385,710006385,810012385,naive,0.609221324021833,0.0338213748392681,1,1,1,""
10,385,710006385,910012385,strict,0.598237365384401,0.0366871383100472,1,1,1,""
10,386,710006386,810012386,naive,0.679281883318218,0.0346829073069745,1,1,1,""
10,386,710006386,910012386,strict,0.687898549953375,0.0371792947758365,0,1,1,""
10,387,710006387,810012387,naive,0.622165929000289,0.0316447923753441,1,1,1,""
10,387,710006387,910012387,strict,0.618334328083819,0.0346552078840211,1,1,1,""
10,388,710006388,810012388,naive,0.613603568457307,0.0335316041271462,1,1,1,""
10,388,710006388,910012388,strict,0.611042083756842,0.0395343299364961,1,1,1,""
10,389,710006389,810012389,naive,0.580325205271744,0.0337517262263924,1,1,1,""
10,389,710006389,910012389,strict,0.578699124166109,0.0334860284490616,1,1,1,""
10,390,710006390,810012390,naive,0.658274891508284,0.0353869695173134,1,1,1,""
10,390,710006390,910012390,strict,0.670724142311251,0.037755324333559,1,1,1,""
10,391,710006391,810012391,naive,0.603654269357526,0.0307041398497808,1,1,1,""
10,391,710006391,910012391,strict,0.598541779990701,0.0378872586172703,1,1,1,""
10,392,710006392,810012392,naive,0.559008510199771,0.0361411417909043,1,0,1,""
10,392,710006392,910012392,strict,0.562089979916598,0.0391054282273232,1,0,1,""
10,393,710006393,810012393,naive,0.658912587653891,0.0365190516250746,1,1,1,""
10,393,710006393,910012393,strict,0.661557498674266,0.0372507498038489,1,1,1,""
10,394,710006394,810012394,naive,0.615451800486313,0.0374580261497408,1,1,1,""
10,394,710006394,910012394,strict,0.612882492251082,0.0436274812638169,1,1,1,""
10,395,710006395,810012395,naive,0.622495544278249,0.0299262871016141,1,1,1,""
10,395,710006395,910012395,strict,0.617794421986311,0.0307521276753656,1,1,1,""
10,396,710006396,810012396,naive,0.618650090120609,0.0322715307258274,1,1,1,""
10,396,710006396,910012396,strict,0.623992579572212,0.0390957109630954,1,1,1,""
10,397,710006397,810012397,naive,0.622841959869561,0.0398918318581406,1,1,1,""
10,397,710006397,910012397,strict,0.613802257379586,0.0410661041631885,1,1,1,""
10,398,710006398,810012398,naive,0.633985946811731,0.0394211239204576,1,1,1,""
10,398,710006398,910012398,strict,0.619737373146986,0.0404747463667306,1,1,1,""
10,399,710006399,810012399,naive,0.661678086305973,0.0364372003124919,1,1,1,""
10,399,710006399,910012399,strict,0.678232201698648,0.0325762626659852,0,1,1,""
10,400,710006400,810012400,naive,0.628886061245343,0.0390449016177384,1,1,1,""
10,400,710006400,910012400,strict,0.631605071476895,0.0368561435253271,1,1,1,""
10,401,710006401,810012401,naive,0.616729669700249,0.0395866480965904,1,1,1,""
10,401,710006401,910012401,strict,0.611982273133333,0.0447899354051923,1,1,1,""
10,402,710006402,810012402,naive,0.622028556761951,0.0327071137417722,1,1,1,""
10,402,710006402,910012402,strict,0.588324268071559,0.0365283507623406,1,1,1,""
10,403,710006403,810012403,naive,0.600693614441019,0.0357734920210564,1,1,1,""
10,403,710006403,910012403,strict,0.621262270951662,0.0402699608332664,1,1,1,""
10,404,710006404,810012404,naive,0.606295755931196,0.0284591427805693,1,1,1,""
10,404,710006404,910012404,strict,0.622227601088489,0.029044087460176,1,1,1,""
10,405,710006405,810012405,naive,0.633239506520297,0.0336620731837484,1,1,1,""
10,405,710006405,910012405,strict,0.607439755401782,0.035688513566822,1,1,1,""
10,406,710006406,810012406,naive,0.603895772562595,0.0373786002414253,1,1,1,""
10,406,710006406,910012406,strict,0.585450449924795,0.0372760504035055,1,1,1,""
10,407,710006407,810012407,naive,0.599722814779559,0.0346180963841044,1,1,1,""
10,407,710006407,910012407,strict,0.595356201322325,0.0307572208291914,1,1,1,""
10,408,710006408,810012408,naive,0.611433302346972,0.0360917726687838,1,1,1,""
10,408,710006408,910012408,strict,0.604435239752842,0.0362125368759906,1,1,1,""
10,409,710006409,810012409,naive,0.690432093989232,0.0278016944745912,0,1,1,""
10,409,710006409,910012409,strict,0.681518177957613,0.037767447944609,1,1,1,""
10,410,710006410,810012410,naive,0.613447148507753,0.0318808844550736,1,1,1,""
10,410,710006410,910012410,strict,0.596181616944779,0.0361238028296043,1,1,1,""
10,411,710006411,810012411,naive,0.624211211413971,0.0372085536779036,1,1,1,""
10,411,710006411,910012411,strict,0.640264329691763,0.0362395211715198,1,1,1,""
10,412,710006412,810012412,naive,0.570043538659531,0.0378259369653238,1,0,1,""
10,412,710006412,910012412,strict,0.560643278943737,0.040619378279288,1,0,1,""
10,413,710006413,810012413,naive,0.606137720440752,0.0313234982996599,1,1,1,""
10,413,710006413,910012413,strict,0.611827332748081,0.0316025461477793,1,1,1,""
10,414,710006414,810012414,naive,0.565264896184785,0.0440940363662338,1,0,1,""
10,414,710006414,910012414,strict,0.565680349260752,0.0483756229385714,1,0,1,""
10,415,710006415,810012415,naive,0.582483514883416,0.034407773522249,1,1,1,""
10,415,710006415,910012415,strict,0.564910798986885,0.039117872676829,1,0,1,""
10,416,710006416,810012416,naive,0.662921826812534,0.0353668964394547,1,1,1,""
10,416,710006416,910012416,strict,0.643788230230125,0.0423433985503324,1,1,1,""
10,417,710006417,810012417,naive,0.615921972035362,0.0326809731058486,1,1,1,""
10,417,710006417,910012417,strict,0.61073747344935,0.0380578045213861,1,1,1,""
10,418,710006418,810012418,naive,0.649573794002356,0.0310540804352735,1,1,1,""
10,418,710006418,910012418,strict,0.665732465355536,0.0279102568833983,1,1,1,""
10,419,710006419,810012419,naive,0.571748439534322,0.0450398199827962,1,0,1,""
10,419,710006419,910012419,strict,0.579996009263168,0.0390109064783565,1,1,1,""
10,420,710006420,810012420,naive,0.6217671786243,0.0376242457079501,1,1,1,""
10,420,710006420,910012420,strict,0.618885455405999,0.0460355668381088,1,1,1,""
10,421,710006421,810012421,naive,0.528862208077864,0.0319757230906116,0,0,1,""
10,421,710006421,910012421,strict,0.526997180415185,0.0396844316144403,0,0,1,""
10,422,710006422,810012422,naive,0.613148351657631,0.0299611830332047,1,1,1,""
10,422,710006422,910012422,strict,0.612881709790322,0.0343924483141586,1,1,1,""
10,423,710006423,810012423,naive,0.582789420191156,0.034447785697361,1,1,1,""
10,423,710006423,910012423,strict,0.599511876688511,0.0381298839357315,1,1,1,""
10,424,710006424,810012424,naive,0.63425023483672,0.0393966321810251,1,1,1,""
10,424,710006424,910012424,strict,0.63810691113133,0.0409710372477155,1,1,1,""
10,425,710006425,810012425,naive,0.676154216896246,0.0333392501378915,1,1,1,""
10,425,710006425,910012425,strict,0.675399822709043,0.0458756050537565,1,1,1,""
10,426,710006426,810012426,naive,0.625593187501579,0.0318435373848542,1,1,1,""
10,426,710006426,910012426,strict,0.609263749509229,0.0381667924209403,1,1,1,""
10,427,710006427,810012427,naive,0.663147880160292,0.0383609883967226,1,1,1,""
10,427,710006427,910012427,strict,0.645032619891123,0.038883202418089,1,1,1,""
10,428,710006428,810012428,naive,0.613392819498209,0.0310673829635461,1,1,1,""
10,428,710006428,910012428,strict,0.602245535497209,0.0375029086370184,1,1,1,""
10,429,710006429,810012429,naive,0.612491896481345,0.035289616011901,1,1,1,""
10,429,710006429,910012429,strict,0.599766293182606,0.0429994481552171,1,1,1,""
10,430,710006430,810012430,naive,0.576702785868824,0.033184423477626,1,1,1,""
10,430,710006430,910012430,strict,0.599467097823965,0.0383315693794486,1,1,1,""
10,431,710006431,810012431,naive,0.61091719822505,0.0388681923319028,1,1,1,""
10,431,710006431,910012431,strict,0.631142529047076,0.0389535980520752,1,1,1,""
10,432,710006432,810012432,naive,0.590375686775416,0.0362525490458086,1,1,1,""
10,432,710006432,910012432,strict,0.588977975565588,0.0430300373420619,1,1,1,""
10,433,710006433,810012433,naive,0.5918567340093,0.0335462444610053,1,1,1,""
10,433,710006433,910012433,strict,0.572460085423569,0.0343160565388417,1,1,1,""
10,434,710006434,810012434,naive,0.642516573483565,0.0322251716669003,1,1,1,""
10,434,710006434,910012434,strict,0.647645792057667,0.0318607312067021,1,1,1,""
10,435,710006435,810012435,naive,0.601718520589934,0.0348580878169892,1,1,1,""
10,435,710006435,910012435,strict,0.624188986435881,0.04032186522179,1,1,1,""
10,436,710006436,810012436,naive,0.658837153071672,0.0349320691820321,1,1,1,""
10,436,710006436,910012436,strict,0.633694493631959,0.0311525437608738,1,1,1,""
10,437,710006437,810012437,naive,0.644649112252186,0.0358965519950438,1,1,1,""
10,437,710006437,910012437,strict,0.649533674116929,0.0334694490518145,1,1,1,""
10,438,710006438,810012438,naive,0.618251547002548,0.0340593218015995,1,1,1,""
10,438,710006438,910012438,strict,0.615484244204335,0.0353333755450419,1,1,1,""
10,439,710006439,810012439,naive,0.581234846904975,0.0306560456474169,1,1,1,""
10,439,710006439,910012439,strict,0.587271425928809,0.0360086586127427,1,1,1,""
10,440,710006440,810012440,naive,0.607539421186046,0.0377368990763826,1,1,1,""
10,440,710006440,910012440,strict,0.613353782729581,0.0364204187473863,1,1,1,""
10,441,710006441,810012441,naive,0.655963472876749,0.0325177417358918,1,1,1,""
10,441,710006441,910012441,strict,0.65719047702861,0.0386990593194476,1,1,1,""
10,442,710006442,810012442,naive,0.603947750685078,0.0346517360277894,1,1,1,""
10,442,710006442,910012442,strict,0.613668562142506,0.0371379636128549,1,1,1,""
10,443,710006443,810012443,naive,0.603307569550897,0.0338575460624959,1,1,1,""
10,443,710006443,910012443,strict,0.575446729227489,0.0385261386327255,1,0,1,""
10,444,710006444,810012444,naive,0.582010452979945,0.042409228784667,1,0,1,""
10,444,710006444,910012444,strict,0.578921244688678,0.0406342309158475,1,0,1,""
10,445,710006445,810012445,naive,0.645329828880561,0.0346097902293257,1,1,1,""
10,445,710006445,910012445,strict,0.665869067307439,0.0354922069710506,1,1,1,""
10,446,710006446,810012446,naive,0.557079556725963,0.0339585513422995,1,0,1,""
10,446,710006446,910012446,strict,0.551917765853252,0.0331604428758245,1,0,1,""
10,447,710006447,810012447,naive,0.603725250750282,0.0356084728714637,1,1,1,""
10,447,710006447,910012447,strict,0.585529021749307,0.0402758323721289,1,1,1,""
10,448,710006448,810012448,naive,0.59879452333903,0.0353346670053865,1,1,1,""
10,448,710006448,910012448,strict,0.610324888616701,0.0371074642324644,1,1,1,""
10,449,710006449,810012449,naive,0.613468834136883,0.0357312281751775,1,1,1,""
10,449,710006449,910012449,strict,0.604499839364025,0.0377488707969596,1,1,1,""
10,450,710006450,810012450,naive,0.586971327519933,0.0316324466163287,1,1,1,""
10,450,710006450,910012450,strict,0.596579954674581,0.033428473956538,1,1,1,""
10,451,710006451,810012451,naive,0.568362565607297,0.0377006476055251,1,0,1,""
10,451,710006451,910012451,strict,0.572670076432323,0.0392601341933689,1,0,1,""
10,452,710006452,810012452,naive,0.603351165365301,0.0331223997760683,1,1,1,""
10,452,710006452,910012452,strict,0.593389406087053,0.0351147276605247,1,1,1,""
10,453,710006453,810012453,naive,0.610219248021069,0.0433329489516241,1,1,1,""
10,453,710006453,910012453,strict,0.601154570887337,0.0438662506631057,1,1,1,""
10,454,710006454,810012454,naive,0.644743674356785,0.0316597481427826,1,1,1,""
10,454,710006454,910012454,strict,0.637557701569544,0.0356765911458005,1,1,1,""
10,455,710006455,810012455,naive,0.638591718889181,0.0405600485990886,1,1,1,""
10,455,710006455,910012455,strict,0.630688411982189,0.0432835748470236,1,1,1,""
10,456,710006456,810012456,naive,0.638260349624048,0.0402239247346028,1,1,1,""
10,456,710006456,910012456,strict,0.62649671395605,0.0409970989883463,1,1,1,""
10,457,710006457,810012457,naive,0.626294718692346,0.0380645840313595,1,1,1,""
10,457,710006457,910012457,strict,0.610570525891444,0.0439925581829252,1,1,1,""
10,458,710006458,810012458,naive,0.589858317355446,0.0418236541574542,1,1,1,""
10,458,710006458,910012458,strict,0.597530557925696,0.0387569087651394,1,1,1,""
10,459,710006459,810012459,naive,0.627298145764796,0.0390314019495718,1,1,1,""
10,459,710006459,910012459,strict,0.641416648522252,0.0368240072156136,1,1,1,""
10,460,710006460,810012460,naive,0.643716531958398,0.0386173821075408,1,1,1,""
10,460,710006460,910012460,strict,0.639259700135233,0.0428997816609686,1,1,1,""
10,461,710006461,810012461,naive,0.629205278058287,0.0389547774289683,1,1,1,""
10,461,710006461,910012461,strict,0.616410269815308,0.0452045157134617,1,1,1,""
10,462,710006462,810012462,naive,0.615501005359195,0.0312265182340409,1,1,1,""
10,462,710006462,910012462,strict,0.606216488156158,0.0370687100381969,1,1,1,""
10,463,710006463,810012463,naive,0.608649566129417,0.0388480162537189,1,1,1,""
10,463,710006463,910012463,strict,0.629310753690705,0.0404499626895421,1,1,1,""
10,464,710006464,810012464,naive,0.593504237133152,0.0365335225392387,1,1,1,""
10,464,710006464,910012464,strict,0.592514835802223,0.0356064412036493,1,1,1,""
10,465,710006465,810012465,naive,0.62341773702295,0.0319832580572808,1,1,1,""
10,465,710006465,910012465,strict,0.637790412000415,0.038236977855523,1,1,1,""
10,466,710006466,810012466,naive,0.631583537950566,0.0368816695669909,1,1,1,""
10,466,710006466,910012466,strict,0.637113856883251,0.0391612493829661,1,1,1,""
10,467,710006467,810012467,naive,0.588089423615593,0.0352151999929853,1,1,1,""
10,467,710006467,910012467,strict,0.595266358385429,0.04101931067834,1,1,1,""
10,468,710006468,810012468,naive,0.648905365433504,0.0317696772832011,1,1,1,""
10,468,710006468,910012468,strict,0.668532382735151,0.0329483621306675,1,1,1,""
10,469,710006469,810012469,naive,0.537147544008347,0.0372524553155801,0,0,1,""
10,469,710006469,910012469,strict,0.539781129992212,0.0378062204684784,1,0,1,""
10,470,710006470,810012470,naive,0.612456700667134,0.0345031347467161,1,1,1,""
10,470,710006470,910012470,strict,0.606706066853995,0.0384833495919658,1,1,1,""
10,471,710006471,810012471,naive,0.616263431756726,0.036658521522855,1,1,1,""
10,471,710006471,910012471,strict,0.636406505758879,0.0309505186944493,1,1,1,""
10,472,710006472,810012472,naive,0.562729784690523,0.0366147547835062,1,0,1,""
10,472,710006472,910012472,strict,0.551574220179458,0.0371327507689115,1,0,1,""
10,473,710006473,810012473,naive,0.600275088524177,0.0324590760560689,1,1,1,""
10,473,710006473,910012473,strict,0.605300640977032,0.0398749069597277,1,1,1,""
10,474,710006474,810012474,naive,0.659251570087407,0.0384520212581764,1,1,1,""
10,474,710006474,910012474,strict,0.659037303931774,0.0426672137215745,1,1,1,""
10,475,710006475,810012475,naive,0.616194171485576,0.0375641918601191,1,1,1,""
10,475,710006475,910012475,strict,0.611094426430141,0.0402339341192811,1,1,1,""
10,476,710006476,810012476,naive,0.623508227330853,0.0374385651788126,1,1,1,""
10,476,710006476,910012476,strict,0.636774530821282,0.0363200775074599,1,1,1,""
10,477,710006477,810012477,naive,0.628979736781802,0.0350649553067733,1,1,1,""
10,477,710006477,910012477,strict,0.622463940722492,0.0401257961031631,1,1,1,""
10,478,710006478,810012478,naive,0.65292978230773,0.0288410592270777,1,1,1,""
10,478,710006478,910012478,strict,0.646335876006922,0.0347649253295282,1,1,1,""
10,479,710006479,810012479,naive,0.571159092389398,0.0427684161955051,1,0,1,""
10,479,710006479,910012479,strict,0.562747274123567,0.0452263855306549,1,0,1,""
10,480,710006480,810012480,naive,0.608530179641407,0.0331482996778714,1,1,1,""
10,480,710006480,910012480,strict,0.606050826168802,0.0379184438176601,1,1,1,""
10,481,710006481,810012481,naive,0.641905830018427,0.034980005703507,1,1,1,""
10,481,710006481,910012481,strict,0.647486335657215,0.0409323769543425,1,1,1,""
10,482,710006482,810012482,naive,0.654465211697698,0.0319139186637532,1,1,1,""
10,482,710006482,910012482,strict,0.656579545003184,0.0343960782988556,1,1,1,""
10,483,710006483,810012483,naive,0.631443259087328,0.0310008903973678,1,1,1,""
10,483,710006483,910012483,strict,0.624127724217532,0.0351988745629629,1,1,1,""
10,484,710006484,810012484,naive,0.653763100231008,0.0334313825817054,1,1,1,""
10,484,710006484,910012484,strict,0.645003359180162,0.0359020258672181,1,1,1,""
10,485,710006485,810012485,naive,0.584117017713229,0.0404981588368183,1,1,1,""
10,485,710006485,910012485,strict,0.594828355935119,0.0354660407689761,1,1,1,""
10,486,710006486,810012486,naive,0.586785072929388,0.0361152710137937,1,1,1,""
10,486,710006486,910012486,strict,0.588851113141897,0.0342018029169858,1,1,1,""
10,487,710006487,810012487,naive,0.600231237368452,0.0451189124869217,1,1,1,""
10,487,710006487,910012487,strict,0.581976704287568,0.0380643450550027,1,1,1,""
10,488,710006488,810012488,naive,0.612271063576826,0.0327885486752114,1,1,1,""
10,488,710006488,910012488,strict,0.612404976965209,0.0351991092865032,1,1,1,""
10,489,710006489,810012489,naive,0.618640778791242,0.041180777000659,1,1,1,""
10,489,710006489,910012489,strict,0.611811070209512,0.0388193192016546,1,1,1,""
10,490,710006490,810012490,naive,0.604816568196927,0.032338987811517,1,1,1,""
10,490,710006490,910012490,strict,0.581020882402013,0.0408801820313475,1,1,1,""
10,491,710006491,810012491,naive,0.62459406899448,0.0370489875997291,1,1,1,""
10,491,710006491,910012491,strict,0.608856470470168,0.0353439297305511,1,1,1,""
10,492,710006492,810012492,naive,0.59865742725206,0.0352193104487641,1,1,1,""
10,492,710006492,910012492,strict,0.608637789727978,0.0328028729213886,1,1,1,""
10,493,710006493,810012493,naive,0.633813172209215,0.0351839935335323,1,1,1,""
10,493,710006493,910012493,strict,0.615639758914052,0.0347261517079636,1,1,1,""
10,494,710006494,810012494,naive,0.549921740690211,0.0336986587674261,1,0,1,""
10,494,710006494,910012494,strict,0.577593329142672,0.0354167316001606,1,1,1,""
10,495,710006495,810012495,naive,0.57404244639515,0.0385028116451625,1,0,1,""
10,495,710006495,910012495,strict,0.546404462499701,0.0450802247145613,1,0,1,""
10,496,710006496,810012496,naive,0.678958545167981,0.0298802987996098,0,1,1,""
10,496,710006496,910012496,strict,0.672082806644692,0.0326324131629797,1,1,1,""
10,497,710006497,810012497,naive,0.585419741030298,0.0323927489933252,1,1,1,""
10,497,710006497,910012497,strict,0.579622483517231,0.036581894302999,1,1,1,""
10,498,710006498,810012498,naive,0.576540761899639,0.0410628150830864,1,0,1,""
10,498,710006498,910012498,strict,0.573694719682115,0.0380425219060233,1,0,1,""
10,499,710006499,810012499,naive,0.608198152587429,0.0383541326934766,1,1,1,""
10,499,710006499,910012499,strict,0.606493859319907,0.0338723176999786,1,1,1,""
10,500,710006500,810012500,naive,0.652872895827994,0.0326014687609162,1,1,1,""
10,500,710006500,910012500,strict,0.64615092897527,0.0347576149857936,1,1,1,""
10,501,710006501,810012501,naive,0.610626912115828,0.0362669657875368,1,1,1,""
10,501,710006501,910012501,strict,0.609724215960588,0.0409928839251566,1,1,1,""
10,502,710006502,810012502,naive,0.606367485265071,0.0347192026767443,1,1,1,""
10,502,710006502,910012502,strict,0.598370494875354,0.0404654206429436,1,1,1,""
10,503,710006503,810012503,naive,0.547781610476089,0.03600921868775,1,0,1,""
10,503,710006503,910012503,strict,0.547895752730636,0.0329501400247773,0,0,1,""
10,504,710006504,810012504,naive,0.677563842383864,0.036560336791723,1,1,1,""
10,504,710006504,910012504,strict,0.705193018139234,0.0367668432267239,0,1,1,""
10,505,710006505,810012505,naive,0.657638626474262,0.0320467957669068,1,1,1,""
10,505,710006505,910012505,strict,0.637980697823529,0.0353824819593496,1,1,1,""
10,506,710006506,810012506,naive,0.574105701604664,0.0390109418529307,1,0,1,""
10,506,710006506,910012506,strict,0.585585042891832,0.0360276926697722,1,1,1,""
10,507,710006507,810012507,naive,0.568519994909892,0.0330486670361924,1,1,1,""
10,507,710006507,910012507,strict,0.586373693860136,0.0399488763716974,1,1,1,""
10,508,710006508,810012508,naive,0.599163485053723,0.037995699243423,1,1,1,""
10,508,710006508,910012508,strict,0.584928051624836,0.0354443605898759,1,1,1,""
10,509,710006509,810012509,naive,0.626755460142497,0.0368376765660015,1,1,1,""
10,509,710006509,910012509,strict,0.616579833204833,0.0371640992405415,1,1,1,""
10,510,710006510,810012510,naive,0.571121517010356,0.0334091345450922,1,1,1,""
10,510,710006510,910012510,strict,0.561307178747399,0.0333466707312471,1,0,1,""
10,511,710006511,810012511,naive,0.600412099953987,0.0385495879900622,1,1,1,""
10,511,710006511,910012511,strict,0.605026493775159,0.0383046844960864,1,1,1,""
10,512,710006512,810012512,naive,0.656006948094627,0.0353794313939035,1,1,1,""
10,512,710006512,910012512,strict,0.645307618623724,0.0346324911077973,1,1,1,""
10,513,710006513,810012513,naive,0.586043093301061,0.0315031930497285,1,1,1,""
10,513,710006513,910012513,strict,0.596437831327169,0.0328646773160316,1,1,1,""
10,514,710006514,810012514,naive,0.58499216632896,0.0279638062858003,1,1,1,""
10,514,710006514,910012514,strict,0.595951624364812,0.0331114632694081,1,1,1,""
10,515,710006515,810012515,naive,0.690654707260879,0.0313494872058814,0,1,1,""
10,515,710006515,910012515,strict,0.690517306902213,0.0368371936526738,0,1,1,""
10,516,710006516,810012516,naive,0.585495015378019,0.0351849665835703,1,1,1,""
10,516,710006516,910012516,strict,0.608572126279528,0.0327944854920909,1,1,1,""
10,517,710006517,810012517,naive,0.6702231690625,0.030103633655495,1,1,1,""
10,517,710006517,910012517,strict,0.671814368790039,0.0319062131990658,1,1,1,""
10,518,710006518,810012518,naive,0.612122004667792,0.0367825605276468,1,1,1,""
10,518,710006518,910012518,strict,0.603580134309673,0.03610884286577,1,1,1,""
10,519,710006519,810012519,naive,0.625281774015203,0.0312436352136472,1,1,1,""
10,519,710006519,910012519,strict,0.621544493548389,0.0373742771760187,1,1,1,""
10,520,710006520,810012520,naive,0.559341992572914,0.0310371972695674,1,0,1,""
10,520,710006520,910012520,strict,0.569459910275879,0.0329851345835531,1,1,1,""
10,521,710006521,810012521,naive,0.57035349176043,0.0361473239768547,1,0,1,""
10,521,710006521,910012521,strict,0.577020687054265,0.0430034300741572,1,0,1,""
10,522,710006522,810012522,naive,0.591379067294332,0.0353616205688145,1,1,1,""
10,522,710006522,910012522,strict,0.597651404973239,0.0330435755803233,1,1,1,""
10,523,710006523,810012523,naive,0.592256768659995,0.0413459319175885,1,1,1,""
10,523,710006523,910012523,strict,0.612983587704137,0.0430903273646391,1,1,1,""
10,524,710006524,810012524,naive,0.586661213338895,0.0352920735646605,1,1,1,""
10,524,710006524,910012524,strict,0.573553848748674,0.0407646490633798,1,0,1,""
10,525,710006525,810012525,naive,0.594524827328833,0.0292316033628875,1,1,1,""
10,525,710006525,910012525,strict,0.595806558890889,0.0334447618822119,1,1,1,""
10,526,710006526,810012526,naive,0.642075369379362,0.040959914959774,1,1,1,""
10,526,710006526,910012526,strict,0.643575125536277,0.0468145616533033,1,1,1,""
10,527,710006527,810012527,naive,0.690022757920846,0.0362932641394781,0,1,1,""
10,527,710006527,910012527,strict,0.694531628187431,0.0368151476413394,0,1,1,""
10,528,710006528,810012528,naive,0.578262500368814,0.0414604020162446,1,0,1,""
10,528,710006528,910012528,strict,0.549461776459993,0.0367977874521427,1,0,1,""
10,529,710006529,810012529,naive,0.614382957683524,0.0418384118125599,1,1,1,""
10,529,710006529,910012529,strict,0.637737592180932,0.0404189307035432,1,1,1,""
10,530,710006530,810012530,naive,0.654429691298304,0.0403232329787714,1,1,1,""
10,530,710006530,910012530,strict,0.671153838828506,0.0351010538914121,1,1,1,""
10,531,710006531,810012531,naive,0.604654952337532,0.0345149890463384,1,1,1,""
10,531,710006531,910012531,strict,0.599213424559739,0.0412619110943794,1,1,1,""
10,532,710006532,810012532,naive,0.60846326192261,0.0357642089812213,1,1,1,""
10,532,710006532,910012532,strict,0.618561571607433,0.0347702242477015,1,1,1,""
10,533,710006533,810012533,naive,0.623425464826259,0.0349949763823616,1,1,1,""
10,533,710006533,910012533,strict,0.607393549821359,0.0414082813424552,1,1,1,""
10,534,710006534,810012534,naive,0.561091475960224,0.0369831561504062,1,0,1,""
10,534,710006534,910012534,strict,0.548609105993672,0.0362111393456614,1,0,1,""
10,535,710006535,810012535,naive,0.59224811368584,0.0299333853534389,1,1,1,""
10,535,710006535,910012535,strict,0.602355225369296,0.0412823691772233,1,1,1,""
10,536,710006536,810012536,naive,0.640204721428208,0.038629140423219,1,1,1,""
10,536,710006536,910012536,strict,0.628906583706196,0.0356883295731143,1,1,1,""
10,537,710006537,810012537,naive,0.609011191644169,0.0385862121393804,1,1,1,""
10,537,710006537,910012537,strict,0.588035886961557,0.0364966121480402,1,1,1,""
10,538,710006538,810012538,naive,0.62898423119012,0.0345876193554553,1,1,1,""
10,538,710006538,910012538,strict,0.619413435132199,0.0442537050303895,1,1,1,""
10,539,710006539,810012539,naive,0.64060371746347,0.0356982544067998,1,1,1,""
10,539,710006539,910012539,strict,0.648736941539237,0.0320257445478684,1,1,1,""
10,540,710006540,810012540,naive,0.575354295433935,0.0334994210092513,1,1,1,""
10,540,710006540,910012540,strict,0.558056492986438,0.0360804905909377,1,0,1,""
10,541,710006541,810012541,naive,0.63249494438283,0.0320731332389482,1,1,1,""
10,541,710006541,910012541,strict,0.621256706562284,0.0344182875365094,1,1,1,""
10,542,710006542,810012542,naive,0.636525515685742,0.0306700990095235,1,1,1,""
10,542,710006542,910012542,strict,0.624374383567534,0.0340914864686633,1,1,1,""
