landmark_index,landmark,naive_rows,strict_rows,preentry_rows,preentry_fraction,naive_minus_strict_mean_x,preentry_vs_strict_p,riskset_shift_detected,diagnostic_cell_id,phase,regime,replicate,seed,gamma,theta,delta,entry_sd,entry_x_correlation,entry_x_p,entry_x_detected,entry_u_correlation_oracle,structural_difference_detected,any_riskset_shift_detected,combined_observed_diagnostic
3,58,523,523,0,0,0,1,0,23,frailty,C,592,1600022592,0,0.5,0,4,-0.0122087446092661,0.738526707561251,0,0.0295325928827694,1,0,0
1,50,635,559,76,0.119685039370079,0.00812020207167322,0.511968522984762,0,23,frailty,C,593,1600022593,0,0.5,0,4,0.0295804374474901,0.418561470950866,0,-0.0229698638206213,1,0,0
2,54,573,560,13,0.0226876090750436,-0.00234436376857075,0.618211711955509,0,23,frailty,C,593,1600022593,0,0.5,0,4,0.0295804374474901,0.418561470950866,0,-0.0229698638206213,1,0,0
3,58,504,504,0,0,0,1,0,23,frailty,C,593,1600022593,0,0.5,0,4,0.0295804374474901,0.418561470950866,0,-0.0229698638206213,1,0,0
1,50,656,582,74,0.112804878048781,-0.00812845884164987,0.524278738904175,0,23,frailty,C,594,1600022594,0,0.5,0,4,-0.0284978335330369,0.43580192482804,0,-0.0522086631921401,1,0,0
2,54,593,580,13,0.0219224283305228,-0.00146887863086148,0.724416338779255,0,23,frailty,C,594,1600022594,0,0.5,0,4,-0.0284978335330369,0.43580192482804,0,-0.0522086631921401,1,0,0
3,58,545,545,0,0,0,1,0,23,frailty,C,594,1600022594,0,0.5,0,4,-0.0284978335330369,0.43580192482804,0,-0.0522086631921401,1,0,0
1,50,649,572,77,0.11864406779661,-0.0252685848277394,0.0955941723437371,0,23,frailty,C,595,1600022595,0,0.5,0,4,-0.0305197388279647,0.403932937726678,0,-0.0754023521252337,1,0,0
2,54,588,578,10,0.0170068027210884,0.00693855779400249,0.122185759799351,0,23,frailty,C,595,1600022595,0,0.5,0,4,-0.0305197388279647,0.403932937726678,0,-0.0754023521252337,1,0,0
3,58,521,521,0,0,0,1,0,23,frailty,C,595,1600022595,0,0.5,0,4,-0.0305197388279647,0.403932937726678,0,-0.0754023521252337,1,0,0
1,50,657,580,77,0.117199391171994,0.00610093152069216,0.658668415465474,0,23,frailty,C,596,1600022596,0,0.5,0,4,-0.0298583064856979,0.414201893091254,0,-0.02528084437499,1,0,0
2,54,597,591,6,0.0100502512562814,0.000235532118596227,0.958496446818487,0,23,frailty,C,596,1600022596,0,0.5,0,4,-0.0298583064856979,0.414201893091254,0,-0.02528084437499,1,0,0
3,58,543,543,0,0,0,1,0,23,frailty,C,596,1600022596,0,0.5,0,4,-0.0298583064856979,0.414201893091254,0,-0.02528084437499,1,0,0
1,50,646,579,67,0.103715170278638,0.0162551162422597,0.177382161400377,0,23,frailty,C,597,1600022597,0,0.5,0,4,0.0468506756723961,0.199975160502553,0,-0.0371717075615453,1,0,0
2,54,577,565,12,0.0207972270363952,-0.00493260375433025,0.460431610641692,0,23,frailty,C,597,1600022597,0,0.5,0,4,0.0468506756723961,0.199975160502553,0,-0.0371717075615453,1,0,0
3,58,523,522,1,0.00191204588910134,0.00152060809952181,1,0,23,frailty,C,597,1600022597,0,0.5,0,4,0.0468506756723961,0.199975160502553,0,-0.0371717075615453,1,0,0
1,50,651,573,78,0.119815668202765,0.0260118475024,0.0535328714343811,0,23,frailty,C,598,1600022598,0,0.5,0,4,0.0558361638060328,0.126567715482848,0,-0.00733524361377767,1,0,0
2,54,586,574,12,0.0204778156996587,0.00391944593410615,0.495016274894521,0,23,frailty,C,598,1600022598,0,0.5,0,4,0.0558361638060328,0.126567715482848,0,-0.00733524361377767,1,0,0
3,58,532,531,1,0.0018796992481203,0.0023526456440294,1,0,23,frailty,C,598,1600022598,0,0.5,0,4,0.0558361638060328,0.126567715482848,0,-0.00733524361377767,1,0,0
1,50,666,586,80,0.12012012012012,0.0313500775176658,0.0286829884977781,0,23,frailty,C,599,1600022599,0,0.5,0,4,0.0480074260924609,0.18908124255563,0,0.0335471505263262,1,0,0
2,54,612,606,6,0.00980392156862745,0.00187991567705875,0.748104086161194,0,23,frailty,C,599,1600022599,0,0.5,0,4,0.0480074260924609,0.18908124255563,0,0.0335471505263262,1,0,0
3,58,540,539,1,0.00185185185185185,0.00518582802548634,1,0,23,frailty,C,599,1600022599,0,0.5,0,4,0.0480074260924609,0.18908124255563,0,0.0335471505263262,1,0,0
1,50,657,575,82,0.124809741248097,-0.00500017806195338,0.724119659327448,0,23,frailty,C,600,1600022600,0,0.5,0,4,0.0298685373473561,0.41404189114897,0,-0.031845075084269,1,0,0
2,54,609,599,10,0.0164203612479475,0.00161426004722237,0.685546445460379,0,23,frailty,C,600,1600022600,0,0.5,0,4,0.0298685373473561,0.41404189114897,0,-0.031845075084269,1,0,0
3,58,533,533,0,0,0,1,0,23,frailty,C,600,1600022600,0,0.5,0,4,0.0298685373473561,0.41404189114897,0,-0.031845075084269,1,0,0
1,50,659,577,82,0.12443095599393,-0.0013647451272715,0.930335356683887,0,23,frailty,C,601,1600022601,0,0.5,0,4,0.0108333440074576,0.767079499068144,0,0.0416524300562436,1,0,0
2,54,603,597,6,0.0099502487562189,0.00146169380473632,0.808974610129344,0,23,frailty,C,601,1600022601,0,0.5,0,4,0.0108333440074576,0.767079499068144,0,0.0416524300562436,1,0,0
3,58,546,545,1,0.00183150183150183,-0.00216351289163444,1,0,23,frailty,C,601,1600022601,0,0.5,0,4,0.0108333440074576,0.767079499068144,0,0.0416524300562436,1,0,0
1,50,644,564,80,0.124223602484472,-0.0190612645056307,0.192610757528275,0,23,frailty,C,602,1600022602,0,0.5,0,4,-0.0208047418219359,0.569442627872153,0,-0.0399331228591272,1,0,0
2,54,580,574,6,0.0103448275862069,-0.000572604806015009,0.913479569026956,0,23,frailty,C,602,1600022602,0,0.5,0,4,-0.0208047418219359,0.569442627872153,0,-0.0399331228591272,1,0,0
3,58,533,533,0,0,0,1,0,23,frailty,C,602,1600022602,0,0.5,0,4,-0.0208047418219359,0.569442627872153,0,-0.0399331228591272,1,0,0
1,50,633,558,75,0.118483412322275,0.00687660816113553,0.615175887745316,0,23,frailty,C,603,1600022603,0,0.5,0,4,0.00583235635823913,0.873305998138683,0,-0.0667332847939276,1,1,1
2,54,564,552,12,0.0212765957446809,0.000113696665784035,0.986010114515419,0,23,frailty,C,603,1600022603,0,0.5,0,4,0.00583235635823913,0.873305998138683,0,-0.0667332847939276,1,1,1
3,58,490,488,2,0.00408163265306122,0.00460624413536834,0.000138553046590732,1,23,frailty,C,603,1600022603,0,0.5,0,4,0.00583235635823913,0.873305998138683,0,-0.0667332847939276,1,1,1
1,50,647,579,68,0.105100463678516,-0.0117005096150428,0.36655840582096,0,23,frailty,C,604,1600022604,0,0.5,0,4,-0.000659826370836711,0.985606981986312,0,-0.000902178621574767,1,0,0
2,54,582,576,6,0.0103092783505155,-0.00124600316433518,0.759911041995075,0,23,frailty,C,604,1600022604,0,0.5,0,4,-0.000659826370836711,0.985606981986312,0,-0.000902178621574767,1,0,0
3,58,528,528,0,0,0,1,0,23,frailty,C,604,1600022604,0,0.5,0,4,-0.000659826370836711,0.985606981986312,0,-0.000902178621574767,1,0,0
1,50,670,612,58,0.0865671641791045,0.0118555765838169,0.260049661428375,0,23,frailty,C,605,1600022605,0,0.5,0,4,0.0170274271866707,0.641522417117203,0,-0.0283626061229433,1,0,0
2,54,618,615,3,0.00485436893203884,0.00216233996626997,0.279163438259627,0,23,frailty,C,605,1600022605,0,0.5,0,4,0.0170274271866707,0.641522417117203,0,-0.0283626061229433,1,0,0
3,58,548,548,0,0,0,1,0,23,frailty,C,605,1600022605,0,0.5,0,4,0.0170274271866707,0.641522417117203,0,-0.0283626061229433,1,0,0
1,50,660,596,64,0.096969696969697,0.00548328457602507,0.608838661118461,0,23,frailty,C,606,1600022606,0,0.5,0,4,-0.0374742731346051,0.305399293625076,0,-0.0260412295758367,1,0,0
2,54,583,574,9,0.0154373927958834,0.000751245921225246,0.797651769004897,0,23,frailty,C,606,1600022606,0,0.5,0,4,-0.0374742731346051,0.305399293625076,0,-0.0260412295758367,1,0,0
3,58,512,512,0,0,0,1,0,23,frailty,C,606,1600022606,0,0.5,0,4,-0.0374742731346051,0.305399293625076,0,-0.0260412295758367,1,0,0
1,50,665,574,91,0.136842105263158,0.00127430867219262,0.931015754124494,0,23,frailty,C,607,1600022607,0,0.5,0,4,-0.00821237850599822,0.822341888419729,0,-0.0126947561554148,1,0,0
2,54,599,580,19,0.0317195325542571,0.0123434821598996,0.156366041596918,0,23,frailty,C,607,1600022607,0,0.5,0,4,-0.00821237850599822,0.822341888419729,0,-0.0126947561554148,1,0,0
3,58,539,538,1,0.00185528756957328,-0.000431934966155456,1,0,23,frailty,C,607,1600022607,0,0.5,0,4,-0.00821237850599822,0.822341888419729,0,-0.0126947561554148,1,0,0
1,50,633,553,80,0.126382306477093,0.00604783387455868,0.674355651234885,0,23,frailty,C,608,1600022608,0,0.5,0,4,-0.0296867683778266,0.416890035655452,0,-0.0463033309811697,1,0,0
2,54,567,558,9,0.0158730158730159,0.00164107751470011,0.775145436520577,0,23,frailty,C,608,1600022608,0,0.5,0,4,-0.0296867683778266,0.416890035655452,0,-0.0463033309811697,1,0,0
3,58,499,498,1,0.00200400801603206,0.00240557132966729,1,0,23,frailty,C,608,1600022608,0,0.5,0,4,-0.0296867683778266,0.416890035655452,0,-0.0463033309811697,1,0,0
1,50,648,562,86,0.132716049382716,-0.00932355398458409,0.507735315663667,0,23,frailty,C,609,1600022609,0,0.5,0,4,-0.0934051511041302,0.0104872343712162,1,0.0256991338317917,1,0,1
2,54,589,579,10,0.0169779286926995,-0.00930066414248357,0.0851647604491214,0,23,frailty,C,609,1600022609,0,0.5,0,4,-0.0934051511041302,0.0104872343712162,1,0.0256991338317917,1,0,1
3,58,542,542,0,0,0,1,0,23,frailty,C,609,1600022609,0,0.5,0,4,-0.0934051511041302,0.0104872343712162,1,0.0256991338317917,1,0,1
1,50,654,583,71,0.108562691131498,0.0202686000692071,0.124587813667372,0,23,frailty,C,610,1600022610,0,0.5,0,4,0.0781736943482823,0.0323078844127733,1,-0.061339707211136,1,0,1
2,54,592,582,10,0.0168918918918919,0.00785487396139203,0.0936616708206615,0,23,frailty,C,610,1600022610,0,0.5,0,4,0.0781736943482823,0.0323078844127733,1,-0.061339707211136,1,0,1
3,58,530,530,0,0,0,1,0,23,frailty,C,610,1600022610,0,0.5,0,4,0.0781736943482823,0.0323078844127733,1,-0.061339707211136,1,0,1
1,50,654,579,75,0.114678899082569,-0.00885472091038467,0.511869790830018,0,23,frailty,C,611,1600022611,0,0.5,0,4,-0.00831302135761264,0.820201618273507,0,0.0122540093379406,1,0,0
2,54,588,578,10,0.0170068027210884,-0.000554145479422591,0.922044696750962,0,23,frailty,C,611,1600022611,0,0.5,0,4,-0.00831302135761264,0.820201618273507,0,0.0122540093379406,1,0,0
3,58,522,521,1,0.00191570881226054,0.000288881097524285,1,0,23,frailty,C,611,1600022611,0,0.5,0,4,-0.00831302135761264,0.820201618273507,0,0.0122540093379406,1,0,0
1,50,635,550,85,0.133858267716535,-0.00689333893079824,0.66613140096629,0,23,frailty,C,612,1600022612,0,0.5,0,4,-0.0467899918250369,0.200559035212669,0,0.00551044726574958,1,0,0
2,54,582,572,10,0.0171821305841924,-0.00149221499475255,0.825298381937721,0,23,frailty,C,612,1600022612,0,0.5,0,4,-0.0467899918250369,0.200559035212669,0,0.00551044726574958,1,0,0
3,58,508,508,0,0,0,1,0,23,frailty,C,612,1600022612,0,0.5,0,4,-0.0467899918250369,0.200559035212669,0,0.00551044726574958,1,0,0
1,50,643,553,90,0.139968895800933,-0.0362203392853942,0.0190525993371467,0,23,frailty,C,613,1600022613,0,0.5,0,4,-0.0954436056742967,0.00891115418822822,1,-0.0503513962002238,1,0,1
2,54,571,555,16,0.0280210157618214,-0.00786477198322563,0.172680532488359,0,23,frailty,C,613,1600022613,0,0.5,0,4,-0.0954436056742967,0.00891115418822822,1,-0.0503513962002238,1,0,1
3,58,495,494,1,0.00202020202020202,-0.0022634666216062,1,0,23,frailty,C,613,1600022613,0,0.5,0,4,-0.0954436056742967,0.00891115418822822,1,-0.0503513962002238,1,0,1
1,50,661,593,68,0.102874432677761,0.0134711504103602,0.260993560326313,0,23,frailty,C,614,1600022614,0,0.5,0,4,0.0356377804260099,0.329727677541525,0,-0.00340228431539518,1,0,0
2,54,585,580,5,0.00854700854700855,0.00597103835019866,0.271661276712253,0,23,frailty,C,614,1600022614,0,0.5,0,4,0.0356377804260099,0.329727677541525,0,-0.00340228431539518,1,0,0
3,58,524,524,0,0,0,1,0,23,frailty,C,614,1600022614,0,0.5,0,4,0.0356377804260099,0.329727677541525,0,-0.00340228431539518,1,0,0
1,50,638,564,74,0.115987460815047,0.0153230499873836,0.264400698151845,0,23,frailty,C,615,1600022615,0,0.5,0,4,-0.00733561409017687,0.841041321372557,0,-0.0542105943680282,1,0,0
2,54,585,577,8,0.0136752136752137,-0.00302177974165233,0.233037946043694,0,23,frailty,C,615,1600022615,0,0.5,0,4,-0.00733561409017687,0.841041321372557,0,-0.0542105943680282,1,0,0
3,58,513,512,1,0.00194931773879142,7.87742287612914e-05,1,0,23,frailty,C,615,1600022615,0,0.5,0,4,-0.00733561409017687,0.841041321372557,0,-0.0542105943680282,1,0,0
1,50,651,591,60,0.0921658986175115,-0.0152272000147721,0.21324675886531,0,23,frailty,C,616,1600022616,0,0.5,0,4,0.00896962343708572,0.806271792465113,0,0.0233429015629027,1,0,0
2,54,586,575,11,0.0187713310580205,-0.00183534806855895,0.806639399658698,0,23,frailty,C,616,1600022616,0,0.5,0,4,0.00896962343708572,0.806271792465113,0,0.0233429015629027,1,0,0
3,58,523,523,0,0,0,1,0,23,frailty,C,616,1600022616,0,0.5,0,4,0.00896962343708572,0.806271792465113,0,0.0233429015629027,1,0,0
1,50,647,574,73,0.112828438948995,0.000696574917136456,0.961977870087993,0,23,frailty,C,617,1600022617,0,0.5,0,4,-0.00813211565128367,0.824049704667125,0,-0.0301075124967702,1,0,0
2,54,589,581,8,0.0135823429541596,-0.00597089118776778,0.0741929069613132,0,23,frailty,C,617,1600022617,0,0.5,0,4,-0.00813211565128367,0.824049704667125,0,-0.0301075124967702,1,0,0
3,58,520,519,1,0.00192307692307692,-0.00232538609309083,1,0,23,frailty,C,617,1600022617,0,0.5,0,4,-0.00813211565128367,0.824049704667125,0,-0.0301075124967702,1,0,0
1,50,642,573,69,0.107476635514019,0.00773780998485191,0.530734787843692,0,23,frailty,C,618,1600022618,0,0.5,0,4,-0.0186334822338429,0.610407397271574,0,-0.0547166368906157,1,0,0
2,54,570,560,10,0.0175438596491228,-0.00220340493536833,0.609855607313636,0,23,frailty,C,618,1600022618,0,0.5,0,4,-0.0186334822338429,0.610407397271574,0,-0.0547166368906157,1,0,0
3,58,502,502,0,0,0,1,0,23,frailty,C,618,1600022618,0,0.5,0,4,-0.0186334822338429,0.610407397271574,0,-0.0547166368906157,1,0,0
1,50,648,575,73,0.112654320987654,-0.00567330367025931,0.63040375297407,0,23,frailty,C,619,1600022619,0,0.5,0,4,0.0196297525244588,0.591448624325967,0,0.0145894041415362,1,0,0
2,54,594,585,9,0.0151515151515152,0.00446641098577988,0.225301506409974,0,23,frailty,C,619,1600022619,0,0.5,0,4,0.0196297525244588,0.591448624325967,0,0.0145894041415362,1,0,0
3,58,546,545,1,0.00183150183150183,-0.00211758305853133,1,0,23,frailty,C,619,1600022619,0,0.5,0,4,0.0196297525244588,0.591448624325967,0,0.0145894041415362,1,0,0
1,50,660,582,78,0.118181818181818,0.00802302166743774,0.571984462184401,0,23,frailty,C,620,1600022620,0,0.5,0,4,-0.00470530803053085,0.897637807333839,0,0.0429132402112635,1,0,0
2,54,590,587,3,0.00508474576271186,0.00276159169512225,0.376038462816195,0,23,frailty,C,620,1600022620,0,0.5,0,4,-0.00470530803053085,0.897637807333839,0,0.0429132402112635,1,0,0
3,58,525,525,0,0,0,1,0,23,frailty,C,620,1600022620,0,0.5,0,4,-0.00470530803053085,0.897637807333839,0,0.0429132402112635,1,0,0
1,50,655,580,75,0.114503816793893,-0.0179143509879735,0.179785284978421,0,23,frailty,C,621,1600022621,0,0.5,0,4,-0.0199686267830719,0.585062039904736,0,0.00722420494638174,1,0,0
2,54,592,576,16,0.027027027027027,0.00375300498908795,0.534137245981767,0,23,frailty,C,621,1600022621,0,0.5,0,4,-0.0199686267830719,0.585062039904736,0,0.00722420494638174,1,0,0
3,58,539,538,1,0.00185528756957328,-0.00148264417529315,1,0,23,frailty,C,621,1600022621,0,0.5,0,4,-0.0199686267830719,0.585062039904736,0,0.00722420494638174,1,0,0
1,50,661,593,68,0.102874432677761,0.00895541720044443,0.492909108863622,0,23,frailty,C,622,1600022622,0,0.5,0,4,0.0398727088950407,0.275461483944573,0,-0.000304524216941531,1,0,0
2,54,606,601,5,0.00825082508250825,-0.00204787017834068,0.702867443804557,0,23,frailty,C,622,1600022622,0,0.5,0,4,0.0398727088950407,0.275461483944573,0,-0.000304524216941531,1,0,0
3,58,538,537,1,0.00185873605947955,0.000151735967132083,1,0,23,frailty,C,622,1600022622,0,0.5,0,4,0.0398727088950407,0.275461483944573,0,-0.000304524216941531,1,0,0
1,50,647,577,70,0.108191653786708,-0.0202195613461435,0.101031112595526,0,23,frailty,C,623,1600022623,0,0.5,0,4,-0.0307185533314703,0.400876258816967,0,0.0161751358936566,1,0,0
2,54,593,583,10,0.0168634064080944,0.00458836764303988,0.343369004014353,0,23,frailty,C,623,1600022623,0,0.5,0,4,-0.0307185533314703,0.400876258816967,0,0.0161751358936566,1,0,0
3,58,522,521,1,0.00191570881226054,4.34236836202584e-05,1,0,23,frailty,C,623,1600022623,0,0.5,0,4,-0.0307185533314703,0.400876258816967,0,0.0161751358936566,1,0,0
1,50,650,576,74,0.113846153846154,-0.0104960352667753,0.452121739175197,0,23,frailty,C,624,1600022624,0,0.5,0,4,-0.0427268911228883,0.24252204833266,0,-0.106902711355272,1,0,0
2,54,593,589,4,0.00674536256323777,0.00187857164321817,0.427449495761048,0,23,frailty,C,624,1600022624,0,0.5,0,4,-0.0427268911228883,0.24252204833266,0,-0.106902711355272,1,0,0
3,58,543,542,1,0.00184162062615101,-0.000661417879047693,1,0,23,frailty,C,624,1600022624,0,0.5,0,4,-0.0427268911228883,0.24252204833266,0,-0.106902711355272,1,0,0
1,50,660,597,63,0.0954545454545455,-0.0148711047772437,0.12049577682525,0,23,frailty,C,625,1600022625,0,0.5,0,4,0.00217539117404781,0.952572787752514,0,-0.0171891068464696,1,0,0
2,54,613,605,8,0.0130505709624796,-0.00489799116183676,0.235643498155364,0,23,frailty,C,625,1600022625,0,0.5,0,4,0.00217539117404781,0.952572787752514,0,-0.0171891068464696,1,0,0
3,58,549,549,0,0,0,1,0,23,frailty,C,625,1600022625,0,0.5,0,4,0.00217539117404781,0.952572787752514,0,-0.0171891068464696,1,0,0
1,50,647,578,69,0.106646058732612,-0.00477515441274765,0.687302577365966,0,23,frailty,C,626,1600022626,0,0.5,0,4,-0.0547904751233199,0.13384187923559,0,-0.0281088837729228,1,0,0
2,54,590,580,10,0.0169491525423729,0.00574542613866819,0.304989519856602,0,23,frailty,C,626,1600022626,0,0.5,0,4,-0.0547904751233199,0.13384187923559,0,-0.0281088837729228,1,0,0
3,58,527,527,0,0,0,1,0,23,frailty,C,626,1600022626,0,0.5,0,4,-0.0547904751233199,0.13384187923559,0,-0.0281088837729228,1,0,0
1,50,643,570,73,0.11353032659409,-0.0222229653556567,0.126360473009185,0,23,frailty,C,627,1600022627,0,0.5,0,4,-0.0529371553553466,0.147521638803485,0,-0.0064454313096154,1,0,0
2,54,581,574,7,0.0120481927710843,-0.000984511246367559,0.863138110641527,0,23,frailty,C,627,1600022627,0,0.5,0,4,-0.0529371553553466,0.147521638803485,0,-0.0064454313096154,1,0,0
3,58,527,527,0,0,0,1,0,23,frailty,C,627,1600022627,0,0.5,0,4,-0.0529371553553466,0.147521638803485,0,-0.0064454313096154,1,0,0
1,50,669,599,70,0.104633781763827,0.00829938932300794,0.559963874070567,0,23,frailty,C,628,1600022628,0,0.5,0,4,-0.00238022728728446,0.948113030835171,0,-0.0149844717408483,1,0,0
2,54,593,584,9,0.015177065767285,-0.00212111526893255,0.759137917427086,0,23,frailty,C,628,1600022628,0,0.5,0,4,-0.00238022728728446,0.948113030835171,0,-0.0149844717408483,1,0,0
3,58,551,551,0,0,0,1,0,23,frailty,C,628,1600022628,0,0.5,0,4,-0.00238022728728446,0.948113030835171,0,-0.0149844717408483,1,0,0
1,50,655,573,82,0.125190839694657,0.00575390761107866,0.701583051646016,0,23,frailty,C,629,1600022629,0,0.5,0,4,0.0511142562314142,0.161992707573487,0,0.0211358090290226,1,0,0
2,54,589,576,13,0.0220713073005093,0.000748005873519836,0.889761866784291,0,23,frailty,C,629,1600022629,0,0.5,0,4,0.0511142562314142,0.161992707573487,0,0.0211358090290226,1,0,0
3,58,515,515,0,0,0,1,0,23,frailty,C,629,1600022629,0,0.5,0,4,0.0511142562314142,0.161992707573487,0,0.0211358090290226,1,0,0
1,50,658,584,74,0.112462006079027,-0.00544972413548919,0.640857612237688,0,23,frailty,C,630,1600022630,0,0.5,0,4,-0.0152898054793884,0.675907205807204,0,-0.00603549282669518,1,0,0
2,54,597,591,6,0.0100502512562814,-0.00213165367933202,0.650290264327177,0,23,frailty,C,630,1600022630,0,0.5,0,4,-0.0152898054793884,0.675907205807204,0,-0.00603549282669518,1,0,0
3,58,532,532,0,0,0,1,0,23,frailty,C,630,1600022630,0,0.5,0,4,-0.0152898054793884,0.675907205807204,0,-0.00603549282669518,1,0,0
1,50,662,580,82,0.123867069486405,-0.0232578825762544,0.094979733335802,0,23,frailty,C,631,1600022631,0,0.5,0,4,-0.0445717338719294,0.222761771224907,0,-0.0381394335859078,1,0,0
2,54,601,592,9,0.0149750415973378,-0.00162574017356149,0.734515574611915,0,23,frailty,C,631,1600022631,0,0.5,0,4,-0.0445717338719294,0.222761771224907,0,-0.0381394335859078,1,0,0
3,58,531,530,1,0.00188323917137476,-0.000547731368842841,1,0,23,frailty,C,631,1600022631,0,0.5,0,4,-0.0445717338719294,0.222761771224907,0,-0.0381394335859078,1,0,0
1,50,645,556,89,0.137984496124031,0.0138621973435724,0.35914622914754,0,23,frailty,C,632,1600022632,0,0.5,0,4,-0.0243992082195388,0.504654200754433,0,0.00124423831319796,1,0,0
2,54,580,572,8,0.0137931034482759,-0.00112554805559836,0.7518515977064,0,23,frailty,C,632,1600022632,0,0.5,0,4,-0.0243992082195388,0.504654200754433,0,0.00124423831319796,1,0,0
3,58,527,527,0,0,0,1,0,23,frailty,C,632,1600022632,0,0.5,0,4,-0.0243992082195388,0.504654200754433,0,0.00124423831319796,1,0,0
1,50,649,564,85,0.130970724191063,-0.0150933929420772,0.322692595327396,0,23,frailty,C,633,1600022633,0,0.5,0,4,-0.0137798466193402,0.706348189174204,0,-0.0186440292565543,1,0,0
2,54,591,581,10,0.0169204737732657,0.00240326896553117,0.565676561219767,0,23,frailty,C,633,1600022633,0,0.5,0,4,-0.0137798466193402,0.706348189174204,0,-0.0186440292565543,1,0,0
3,58,546,545,1,0.00183150183150183,0.00150625034593571,1,0,23,frailty,C,633,1600022633,0,0.5,0,4,-0.0137798466193402,0.706348189174204,0,-0.0186440292565543,1,0,0
1,50,646,581,65,0.10061919504644,-0.00344717666222347,0.787801396128369,0,23,frailty,C,634,1600022634,0,0.5,0,4,-0.0371747992026653,0.309283239782604,0,0.0316423949029,1,0,0
2,54,582,578,4,0.00687285223367698,0.00505174900569272,0.45742821064661,0,23,frailty,C,634,1600022634,0,0.5,0,4,-0.0371747992026653,0.309283239782604,0,0.0316423949029,1,0,0
3,58,522,522,0,0,0,1,0,23,frailty,C,634,1600022634,0,0.5,0,4,-0.0371747992026653,0.309283239782604,0,0.0316423949029,1,0,0
1,50,649,573,76,0.117103235747304,0.00538795673202278,0.716394230480968,0,23,frailty,C,635,1600022635,0,0.5,0,4,-0.0420713960486147,0.249830819421053,0,-0.0132745141715778,1,0,0
2,54,593,585,8,0.0134907251264755,0.00242149278243137,0.708734375513597,0,23,frailty,C,635,1600022635,0,0.5,0,4,-0.0420713960486147,0.249830819421053,0,-0.0132745141715778,1,0,0
3,58,524,524,0,0,0,1,0,23,frailty,C,635,1600022635,0,0.5,0,4,-0.0420713960486147,0.249830819421053,0,-0.0132745141715778,1,0,0
1,50,648,579,69,0.106481481481481,-0.000131078415849084,0.992764244036334,0,23,frailty,C,636,1600022636,0,0.5,0,4,0.0163257296114864,0.655320948817879,0,0.0421228379046852,1,0,0
2,54,582,576,6,0.0103092783505155,-0.00451978365999697,0.0877279936124564,0,23,frailty,C,636,1600022636,0,0.5,0,4,0.0163257296114864,0.655320948817879,0,0.0421228379046852,1,0,0
3,58,531,530,1,0.00188323917137476,-0.00173687148635782,1,0,23,frailty,C,636,1600022636,0,0.5,0,4,0.0163257296114864,0.655320948817879,0,0.0421228379046852,1,0,0
1,50,648,579,69,0.106481481481481,-0.0138805349214845,0.31481040372834,0,23,frailty,C,637,1600022637,0,0.5,0,4,-0.0260016914537616,0.477072994024327,0,-0.0171766396613289,1,0,0
2,54,575,565,10,0.0173913043478261,-0.00384158088422992,0.580899648708233,0,23,frailty,C,637,1600022637,0,0.5,0,4,-0.0260016914537616,0.477072994024327,0,-0.0171766396613289,1,0,0
3,58,507,507,0,0,0,1,0,23,frailty,C,637,1600022637,0,0.5,0,4,-0.0260016914537616,0.477072994024327,0,-0.0171766396613289,1,0,0
1,50,653,593,60,0.0918836140888208,-0.00448568625308307,0.699859410072836,0,23,frailty,C,638,1600022638,0,0.5,0,4,-0.0198889305122207,0.586561154395283,0,-0.0812624741740708,1,0,0
2,54,590,582,8,0.0135593220338983,-0.0013381189276786,0.760211531132284,0,23,frailty,C,638,1600022638,0,0.5,0,4,-0.0198889305122207,0.586561154395283,0,-0.0812624741740708,1,0,0
3,58,519,519,0,0,0,1,0,23,frailty,C,638,1600022638,0,0.5,0,4,-0.0198889305122207,0.586561154395283,0,-0.0812624741740708,1,0,0
1,50,655,578,77,0.117557251908397,0.0011237776125913,0.93299293731453,0,23,frailty,C,639,1600022639,0,0.5,0,4,-0.0787672353501327,0.0310147407563077,1,-0.0126686601309754,1,0,1
2,54,595,585,10,0.0168067226890756,0.00734741603457284,0.0724711145310269,0,23,frailty,C,639,1600022639,0,0.5,0,4,-0.0787672353501327,0.0310147407563077,1,-0.0126686601309754,1,0,1
3,58,528,528,0,0,0,1,0,23,frailty,C,639,1600022639,0,0.5,0,4,-0.0787672353501327,0.0310147407563077,1,-0.0126686601309754,1,0,1
1,50,648,579,69,0.106481481481481,-0.0144446569185998,0.300815227396796,0,23,frailty,C,640,1600022640,0,0.5,0,4,0.00372566916476687,0.918866353619197,0,0.00159731193935992,1,0,0
2,54,601,593,8,0.0133111480865225,0.00225684605484222,0.665984697508673,0,23,frailty,C,640,1600022640,0,0.5,0,4,0.00372566916476687,0.918866353619197,0,0.00159731193935992,1,0,0
3,58,542,541,1,0.0018450184501845,0.00254017597540332,1,0,23,frailty,C,640,1600022640,0,0.5,0,4,0.00372566916476687,0.918866353619197,0,0.00159731193935992,1,0,0
1,50,660,570,90,0.136363636363636,-0.0334160267476403,0.015896351204661,1,23,frailty,C,641,1600022641,0,0.5,0,4,-0.0240279643605768,0.511161497785127,0,-0.0153297552048219,1,1,1
2,54,595,580,15,0.0252100840336134,-0.00447290962302724,0.380147587600857,0,23,frailty,C,641,1600022641,0,0.5,0,4,-0.0240279643605768,0.511161497785127,0,-0.0153297552048219,1,1,1
